condition	mean_nuclear_wapl_fluorescence	normalised_wapl_fluorescence	figure_panel	mean_nuclear_sororin_fluorescence	normalised_sororin_fluorescence	mean_nuclear_smc4_fluorescence	normalised_smc4_fluorescence	mean_nuclear_nipbl_fluorescence	normalised_nipbl_fluorescence	mean_halo-tmr_fluorescence
smc4-aid_minus_auxin			Fig. EV3d			30.4379291461308	0.809487			
smc4-aid_minus_auxin			Fig. EV3d			25.8806668920852	0.65933			
smc4-aid_minus_auxin			Fig. EV3d			32.5397663349199	0.87874			
smc4-aid_minus_auxin			Fig. EV3d			29.2100326694067	0.769029			
smc4-aid_minus_auxin			Fig. EV3d			35.6155747459644	0.980085			
smc4-aid_minus_auxin			Fig. EV3d			38.0219898763588	1.059374			
smc4-aid_minus_auxin			Fig. EV3d			37.1658730588172	1.031166			
smc4-aid_minus_auxin			Fig. EV3d			35.738962386511	0.98415			
smc4-aid_minus_auxin			Fig. EV3d			33.081734088085	0.896597			
smc4-aid_minus_auxin			Fig. EV3d			32.4583770732731	0.876059			
smc4-aid_minus_auxin			Fig. EV3d			32.8664928349183	0.889506			
smc4-aid_minus_auxin			Fig. EV3d			33.5078796917723	0.910639			
smc4-aid_minus_auxin			Fig. EV3d			27.7468342194297	0.720818			
smc4-aid_minus_auxin			Fig. EV3d			35.5530337882738	0.978024			
smc4-aid_minus_auxin			Fig. EV3d			33.0448643551429	0.895383			
smc4-aid_minus_auxin			Fig. EV3d			24.6307145019679	0.618145			
smc4-aid_minus_auxin			Fig. EV3d			30.4066713189114	0.808457			
smc4-aid_minus_auxin			Fig. EV3d			34.6100248347266	0.946953			
smc4-aid_minus_auxin			Fig. EV3d			31.9438480096502	0.859105			
smc4-aid_minus_auxin			Fig. EV3d			34.4547052652471	0.941835			
smc4-aid_minus_auxin			Fig. EV3d			25.9320288109344	0.661022			
smc4-aid_minus_auxin			Fig. EV3d			23.7548399897956	0.589286			
smc4-aid_minus_auxin			Fig. EV3d			35.3319180554081	0.970739			
smc4-aid_minus_auxin			Fig. EV3d			36.5177932454291	1.009812			
smc4-aid_minus_auxin			Fig. EV3d			34.9105684693851	0.956856			
smc4-aid_minus_auxin			Fig. EV3d			31.9438823577602	0.859107			
smc4-aid_minus_auxin			Fig. EV3d			27.9270277364599	0.726755			
smc4-aid_minus_auxin			Fig. EV3d			37.577330550195	1.044723			
smc4-aid_minus_auxin			Fig. EV3d			32.6883016135705	0.883634			
smc4-aid_minus_auxin			Fig. EV3d			34.5447344500714	0.944802			
smc4-aid_minus_auxin			Fig. EV3d			31.5582264957265	0.8464			
smc4-aid_minus_auxin			Fig. EV3d			29.3800385954154	0.774631			
smc4-aid_minus_auxin			Fig. EV3d			47.1330273767409	1.359573			
smc4-aid_minus_auxin			Fig. EV3d			34.5877418356292	0.946219			
smc4-aid_minus_auxin			Fig. EV3d			27.7070483679404	0.719507			
smc4-aid_minus_auxin			Fig. EV3d			27.7616734410628	0.721307			
smc4-aid_minus_auxin			Fig. EV3d			30.3584426380935	0.806868			
smc4-aid_minus_auxin			Fig. EV3d			42.266210092337	1.199216			
smc4-aid_minus_auxin			Fig. EV3d			33.0875946820882	0.896791			
smc4-aid_minus_auxin			Fig. EV3d			29.7661224250936	0.787352			
smc4-aid_minus_auxin			Fig. EV3d			23.6527784459947	0.585924			
smc4-aid_minus_auxin			Fig. EV3d			29.9963169848383	0.794936			
smc4-aid_minus_auxin			Fig. EV3d			23.8434816741082	0.592207			
smc4-aid_minus_auxin			Fig. EV3d			31.8055346906503	0.854548			
smc4-aid_minus_auxin			Fig. EV3d			33.841704718417	0.921638			
smc4-aid_minus_auxin			Fig. EV3d			30.5756685679156	0.814025			
smc4-aid_minus_auxin			Fig. EV3d			37.8512915925147	1.053749			
smc4-aid_minus_auxin			Fig. EV3d			34.1609687806244	0.932157			
smc4-aid_minus_auxin			Fig. EV3d			31.883762152871	0.857126			
smc4-aid_minus_auxin			Fig. EV3d			32.6318758815233	0.881775			
smc4-aid_minus_auxin			Fig. EV3d			27.6851107703696	0.718785			
smc4-aid_minus_auxin			Fig. EV3d			32.3945822576421	0.873957			
smc4-aid_minus_auxin			Fig. EV3d			35.0780176021508	0.962373			
smc4-aid_minus_auxin			Fig. EV3d			32.5851887162806	0.880237			
smc4-aid_minus_auxin			Fig. EV3d			26.2821318010735	0.672558			
smc4-aid_minus_auxin			Fig. EV3d			33.4000124886821	0.907084			
smc4-aid_minus_auxin			Fig. EV3d			30.4659628378378	0.810411			
smc4-aid_minus_auxin			Fig. EV3d			33.633388629166	0.914774			
smc4-aid_minus_auxin			Fig. EV3d			27.8289649529524	0.723524			
smc4-aid_minus_auxin			Fig. EV3d			29.0354160259292	0.763276			
smc4-aid_minus_auxin			Fig. EV3d			28.6854442600183	0.751744			
smc4-aid_minus_auxin			Fig. EV3d			31.6003766145879	0.847788			
smc4-aid_minus_auxin			Fig. EV3d			30.3164132795532	0.805483			
smc4-aid_minus_auxin			Fig. EV3d			24.8514605178686	0.625419			
smc4-aid_minus_auxin			Fig. EV3d			24.4146017198461	0.611025			
smc4-aid_minus_auxin			Fig. EV3d			26.8992269549416	0.692891			
smc4-aid_minus_auxin			Fig. EV3d			17.5586787977484	0.385129			
smc4-aid_minus_auxin			Fig. EV3d			39.8652415259242	1.120107			
smc4-aid_minus_auxin			Fig. EV3d			38.3414831561026	1.069901			
smc4-aid_minus_auxin			Fig. EV3d			36.793545613192	1.018898			
smc4-aid_minus_auxin			Fig. EV3d			34.9962935310117	0.95968			
smc4-aid_minus_auxin			Fig. EV3d			34.2121017648407	0.933842			
smc4-aid_minus_auxin			Fig. EV3d			35.0213553775941	0.960506			
smc4-aid_minus_auxin			Fig. EV3d			37.0335645158085	1.026806			
smc4-aid_minus_auxin			Fig. EV3d			30.8445248992418	0.822884			
smc4-aid_minus_auxin			Fig. EV3d			31.9998872413599	0.860952			
smc4-aid_minus_auxin			Fig. EV3d			31.1896305862728	0.834255			
smc4-aid_minus_auxin			Fig. EV3d			32.646194362259	0.882247			
smc4-aid_minus_auxin			Fig. EV3d			32.6744584658188	0.883178			
smc4-aid_minus_auxin			Fig. EV3d			29.9711451212873	0.794107			
smc4-aid_minus_auxin			Fig. EV3d			30.371722027972	0.807306			
smc4-aid_minus_auxin			Fig. EV3d			29.8251399699577	0.789296			
smc4-aid_minus_auxin			Fig. EV3d			29.4469740373308	0.776836			
smc4-aid_minus_auxin			Fig. EV3d			28.6341061668622	0.750053			
smc4-aid_minus_auxin			Fig. EV3d			25.519802623036	0.64744			
smc4-aid_minus_auxin			Fig. EV3d			28.5874061117399	0.748514			
smc4-aid_minus_auxin			Fig. EV3d			28.1424903245013	0.733855			
smc4-aid_minus_auxin			Fig. EV3d			26.1364474492932	0.667758			
smc4-aid_minus_auxin			Fig. EV3d			39.3160675273088	1.102012			
smc4-aid_minus_auxin			Fig. EV3d			35.8119473130913	0.986555			
smc4-aid_minus_auxin			Fig. EV3d			37.5335404441376	1.04328			
smc4-aid_minus_auxin			Fig. EV3d			37.1514209591474	1.030689			
smc4-aid_minus_auxin			Fig. EV3d			38.9909188672482	1.091299			
smc4-aid_minus_auxin			Fig. EV3d			39.1094200042446	1.095203			
smc4-aid_minus_auxin			Fig. EV3d			26.8526260248397	0.691355			
smc4-aid_minus_auxin			Fig. EV3d			36.5662854136088	1.01141			
smc4-aid_minus_auxin			Fig. EV3d			36.1604748296329	0.998039			
smc4-aid_minus_auxin			Fig. EV3d			31.6125986099299	0.848191			
smc4-aid_minus_auxin			Fig. EV3d			32.8771173271173	0.889856			
smc4-aid_minus_auxin			Fig. EV3d			44.5604929176573	1.27481			
smc4-aid_minus_auxin			Fig. EV3d			33.0994528484068	0.897181			
smc4-aid_minus_auxin			Fig. EV3d			28.9788965559922	0.761413			
smc4-aid_minus_auxin			Fig. EV3d			41.0704013252014	1.159816			
smc4-aid_minus_auxin			Fig. EV3d			31.8040010129147	0.854498			
smc4-aid_minus_auxin			Fig. EV3d			34.6527217741936	0.94836			
smc4-aid_minus_auxin			Fig. EV3d			31.3070853960396	0.838125			
smc4-aid_minus_auxin			Fig. EV3d			31.514715500327	0.844966			
smc4-aid_minus_auxin			Fig. EV3d			28.0360380003115	0.730347			
smc4-aid_minus_auxin			Fig. EV3d			27.8568746740831	0.724444			
smc4-aid_minus_auxin			Fig. EV3d			28.0226701241553	0.729907			
smc4-aid_minus_auxin			Fig. EV3d			36.1716978982742	0.998408			
smc4-aid_minus_auxin			Fig. EV3d			29.4118955139799	0.77568			
smc4-aid_minus_auxin			Fig. EV3d			23.7396049092652	0.588784			
smc4-aid_minus_auxin			Fig. EV3d			23.7021618150685	0.587551			
smc4-aid_minus_auxin			Fig. EV3d			28.4533755990792	0.744098			
smc4-aid_minus_auxin			Fig. EV3d			42.9175178603058	1.220676			
smc4-aid_minus_auxin			Fig. EV3d			43.0039393679884	1.223524			
smc4-aid_minus_auxin			Fig. EV3d			37.6240833960918	1.046263			
smc4-aid_minus_auxin			Fig. EV3d			49.5737089866563	1.43999			
smc4-aid_minus_auxin			Fig. EV3d			51.2033038281558	1.493684			
smc4-aid_minus_auxin			Fig. EV3d			28.734380966368	0.753357			
smc4-aid_minus_auxin			Fig. EV3d			40.2225598086124	1.13188			
smc4-aid_minus_auxin			Fig. EV3d			44.1211993354606	1.260336			
smc4-aid_minus_auxin			Fig. EV3d			29.9756512788028	0.794255			
smc4-aid_minus_auxin			Fig. EV3d			36.987520418164	1.025289			
smc4-aid_minus_auxin			Fig. EV3d			45.3045730518576	1.299327			
smc4-aid_minus_auxin			Fig. EV3d			33.6844892737064	0.916458			
smc4-aid_minus_auxin			Fig. EV3d			33.81193839888	0.920657			
smc4-aid_minus_auxin			Fig. EV3d			36.7299263147908	1.016802			
smc4-aid_minus_auxin			Fig. EV3d			29.3726221402832	0.774386			
smc4-aid_minus_auxin			Fig. EV3d			30.710479231468	0.818467			
smc4-aid_minus_auxin			Fig. EV3d			33.6711168913897	0.916017			
smc4-aid_minus_auxin			Fig. EV3d			29.4882801333969	0.778197			
smc4-aid_minus_auxin			Fig. EV3d			34.9433672161954	0.957936			
smc4-aid_minus_auxin			Fig. EV3d			29.6995555555556	0.785158			
smc4-aid_minus_auxin			Fig. EV3d			32.5787869947162	0.880026			
smc4-aid_minus_auxin			Fig. EV3d			32.8284796838335	0.888253			
smc4-aid_minus_auxin			Fig. EV3d			36.1835748792271	0.9988			
smc4-aid_minus_auxin			Fig. EV3d			29.6134912921275	0.782323			
smc4-aid_minus_auxin			Fig. EV3d			39.6389281230383	1.11265			
smc4-aid_minus_auxin			Fig. EV3d			30.2080737754977	0.801913			
smc4-aid_minus_auxin			Fig. EV3d			26.4155317630264	0.676953			
smc4-aid_minus_auxin			Fig. EV3d			29.4143499298537	0.775761			
smc4-aid_minus_auxin			Fig. EV3d			31.5366770423445	0.84569			
smc4-aid_minus_auxin			Fig. EV3d			32.8787422549076	0.889909			
smc4-aid_minus_auxin			Fig. EV3d			19.2038632538746	0.439337			
smc4-aid_minus_auxin			Fig. EV3d			32.2067176667464	0.867767			
smc4-aid_minus_auxin			Fig. EV3d			32.4339608065305	0.875254			
smc4-aid_minus_auxin			Fig. EV3d			33.874417890589	0.922716			
smc4-aid_minus_auxin			Fig. EV3d			35.9259029367265	0.99031			
smc4-aid_minus_auxin			Fig. EV3d			29.1474613349613	0.766967			
smc4-aid_minus_auxin			Fig. EV3d			31.1761557822228	0.833811			
smc4-aid_minus_auxin			Fig. EV3d			30.6194837189374	0.815469			
smc4-aid_minus_auxin			Fig. EV3d			29.1495137208347	0.767035			
smc4-aid_minus_auxin			Fig. EV3d			25.9030533754009	0.660068			
smc4-aid_minus_auxin			Fig. EV3d			29.3213347510633	0.772696			
smc4-aid_minus_auxin			Fig. EV3d			27.9249405306496	0.726687			
smc4-aid_minus_auxin			Fig. EV3d			28.7487555893023	0.75383			
smc4-aid_minus_auxin			Fig. EV3d			27.7177110618577	0.719859			
smc4-aid_minus_auxin			Fig. EV3d			32.1062383226074	0.864456			
smc4-aid_minus_auxin			Fig. EV3d			44.153327245412	1.261395			
smc4-aid_minus_auxin			Fig. EV3d			41.7321110262287	1.181618			
smc4-aid_minus_auxin			Fig. EV3d			38.7658569664091	1.083883			
smc4-aid_minus_auxin			Fig. EV3d			40.3816681870464	1.137123			
smc4-aid_minus_auxin			Fig. EV3d			37.3084632516704	1.035864			
smc4-aid_minus_auxin			Fig. EV3d			49.3604938271605	1.432965			
smc4-aid_minus_auxin			Fig. EV3d			44.2178985931102	1.263522			
smc4-aid_minus_auxin			Fig. EV3d			34.6072213893053	0.946861			
smc4-aid_minus_auxin			Fig. EV3d			42.86376592403	1.218905			
smc4-aid_minus_auxin			Fig. EV3d			37.6471508285424	1.047023			
smc4-aid_minus_auxin			Fig. EV3d			39.7725816331339	1.117054			
smc4-aid_minus_auxin			Fig. EV3d			35.013049032729	0.960232			
smc4-aid_minus_auxin			Fig. EV3d			42.4847358458097	1.206416			
smc4-aid_minus_auxin			Fig. EV3d			37.1613681567707	1.031017			
smc4-aid_minus_auxin			Fig. EV3d			27.8309173315354	0.723589			
smc4-aid_minus_auxin			Fig. EV3d			33.4321438807681	0.908143			
smc4-aid_minus_auxin			Fig. EV3d			30.224164076124	0.802444			
smc4-aid_minus_auxin			Fig. EV3d			32.4596685082873	0.876101			
smc4-aid_minus_auxin			Fig. EV3d			51.4059680565716	1.500361			
smc4-aid_minus_auxin			Fig. EV3d			45.2258543518381	1.296733			
smc4-aid_minus_auxin			Fig. EV3d			44.450931542461	1.2712			
smc4-aid_minus_auxin			Fig. EV3d			33.6240883463508	0.914467			
smc4-aid_minus_auxin			Fig. EV3d			39.6098954437672	1.111693			
smc4-aid_minus_auxin			Fig. EV3d			44.8098781345207	1.283027			
smc4-aid_minus_auxin			Fig. EV3d			40.1075351627417	1.12809			
smc4-aid_minus_auxin			Fig. EV3d			44.1818627932084	1.262335			
smc4-aid_minus_auxin			Fig. EV3d			33.0480067899106	0.895486			
smc4-aid_minus_auxin			Fig. EV3d			40.9605254558526	1.156195			
smc4-aid_minus_auxin			Fig. EV3d			32.0395552431465	0.862259			
smc4-aid_minus_auxin			Fig. EV3d			36.667331767129	1.014739			
smc4-aid_minus_auxin			Fig. EV3d			31.311760279127	0.838279			
smc4-aid_minus_auxin			Fig. EV3d			37.1603755095641	1.030984			
smc4-aid_minus_auxin			Fig. EV3d			28.2566590817829	0.737616			
smc4-aid_minus_auxin			Fig. EV3d			33.7008805216815	0.916998			
smc4-aid_minus_auxin			Fig. EV3d			27.3725806051895	0.708487			
smc4-aid_minus_auxin			Fig. EV3d			45.3121296685653	1.299576			
smc4-aid_minus_auxin			Fig. EV3d			42.3527706296106	1.202068			
smc4-aid_minus_auxin			Fig. EV3d			46.8797176524165	1.351226			
smc4-aid_minus_auxin			Fig. EV3d			51.998144443478	1.519873			
smc4-aid_minus_auxin			Fig. EV3d			31.6371004379509	0.848998			
smc4-aid_minus_auxin			Fig. EV3d			37.7717036198109	1.051127			
smc4-aid_minus_auxin			Fig. EV3d			42.4827939011304	1.206352			
smc4-aid_minus_auxin			Fig. EV3d			45.7392722569034	1.31365			
smc4-aid_minus_auxin			Fig. EV3d			41.9427122792704	1.188557			
smc4-aid_minus_auxin			Fig. EV3d			31.8147210109925	0.854851			
smc4-aid_minus_auxin			Fig. EV3d			41.1001166540863	1.160795			
smc4-aid_minus_auxin			Fig. EV3d			37.6775058435309	1.048023			
smc4-aid_minus_auxin			Fig. EV3d			42.1297037390993	1.194718			
smc4-aid_minus_auxin			Fig. EV3d			55.6630066967983	1.640626			
smc4-aid_minus_auxin			Fig. EV3d			40.2805824034513	1.133792			
smc4-aid_minus_auxin			Fig. EV3d			62.1351323192332	1.853876			
smc4-aid_minus_auxin			Fig. EV3d			48.843583928511	1.415934			
smc4-aid_minus_auxin			Fig. EV3d			49.7720435485112	1.446525			
smc4-aid_minus_auxin			Fig. EV3d			47.9329397949792	1.385929			
smc4-aid_minus_auxin			Fig. EV3d			58.2282812274888	1.725149			
smc4-aid_minus_auxin			Fig. EV3d			32.0704290327541	0.863276			
smc4-aid_minus_auxin			Fig. EV3d			30.0437864782946	0.7965			
smc4-aid_minus_auxin			Fig. EV3d			44.852667188828	1.284437			
smc4-aid_minus_auxin			Fig. EV3d			26.917645506137	0.693497			
smc4-aid_minus_auxin			Fig. EV3d			40.1996457640948	1.131125			
smc4-aid_minus_auxin			Fig. EV3d			38.2614000470665	1.067262			
smc4-aid_minus_auxin			Fig. EV3d			49.8627509459988	1.449514			
smc4-aid_minus_auxin			Fig. EV3d			53.5813160912218	1.572037			
smc4-aid_minus_auxin			Fig. EV3d			45.3228392559564	1.299929			
smc4-aid_minus_auxin			Fig. EV3d			52.0489546677707	1.521547			
smc4-aid_minus_auxin			Fig. EV3d			42.405933447821	1.20382			
smc4-aid_minus_auxin			Fig. EV3d			43.5343366908722	1.241			
smc4-aid_minus_auxin			Fig. EV3d			45.6355816938373	1.310233			
smc4-aid_minus_auxin			Fig. EV3d			39.3769416720519	1.104018			
smc4-aid_minus_auxin			Fig. EV3d			38.4778114585883	1.074392			
smc4-aid_minus_auxin			Fig. EV3d			37.1157095133732	1.029513			
smc4-aid_minus_auxin			Fig. EV3d			42.9449036668738	1.221578			
smc4-aid_minus_auxin			Fig. EV3d			30.8122756065769	0.821821			
smc4-aid_minus_auxin			Fig. EV3d			58.8129176638797	1.744412			
smc4-aid_minus_auxin			Fig. EV3d			45.5847140121555	1.308557			
smc4-aid_minus_auxin			Fig. EV3d			48.0805650376044	1.390793			
smc4-aid_minus_auxin			Fig. EV3d			60.0330670350793	1.784615			
smc4-aid_minus_auxin			Fig. EV3d			34.0150204932597	0.927348			
smc4-aid_minus_auxin			Fig. EV3d			42.3781464413722	1.202904			
smc4-aid_minus_auxin			Fig. EV3d			50.2378845154702	1.461874			
smc4-aid_minus_auxin			Fig. EV3d			40.4948267564966	1.140851			
smc4-aid_minus_auxin			Fig. EV3d			46.6526534296029	1.343745			
smc4-aid_minus_auxin			Fig. EV3d			39.0749476054928	1.094067			
smc4-aid_minus_auxin			Fig. EV3d			42.6202506689199	1.210881			
smc4-aid_minus_auxin			Fig. EV3d			40.500123061777	1.141025			
smc4-aid_minus_auxin			Fig. EV3d			38.4730114863114	1.074234			
smc4-aid_minus_auxin			Fig. EV3d			26.1997708757637	0.669844			
smc4-aid_minus_auxin			Fig. EV3d			37.396312849162	1.038758			
smc4-aid_minus_auxin			Fig. EV3d			8.92704522922293	0.100726			
smc4-aid_minus_auxin			Fig. EV3d			54.1756643222353	1.59162			
smc4-aid_minus_auxin			Fig. EV3d			37.2786441052864	1.034881			
smc4-aid_minus_auxin			Fig. EV3d			47.2936186799317	1.364864			
smc4-aid_minus_auxin			Fig. EV3d			50.1364432712747	1.458532			
smc4-aid_minus_auxin			Fig. EV3d			46.1793245142919	1.328149			
smc4-aid_minus_auxin			Fig. EV3d			48.2145520604264	1.395208			
smc4-aid_minus_auxin			Fig. EV3d			52.6076760808569	1.539956			
smc4-aid_minus_auxin			Fig. EV3d			48.5919973880868	1.407644			
smc4-aid_minus_auxin			Fig. EV3d			46.6493950552341	1.343637			
smc4-aid_minus_auxin			Fig. EV3d			47.4629275046396	1.370442			
smc4-aid_minus_auxin			Fig. EV3d			43.3244514106583	1.234084			
smc4-aid_minus_auxin			Fig. EV3d			58.8782887757267	1.746566			
smc4-aid_minus_auxin			Fig. EV3d			43.6098726454338	1.243488			
smc4-aid_minus_auxin			Fig. EV3d			41.6750784561131	1.179739			
smc4-aid_minus_auxin			Fig. EV3d			39.8541309420066	1.119741			
smc4-aid_minus_auxin			Fig. EV3d			37.6123578665494	1.045877			
smc4-aid_minus_auxin			Fig. EV3d			40.1816347395609	1.130532			
smc4-aid_minus_auxin			Fig. EV3d			36.615894997933	1.013044			
smc4-aid_minus_auxin			Fig. EV3d			37.3395918663235	1.036889			
smc4-aid_minus_auxin			Fig. EV3d			40.2404589799323	1.13247			
smc4-aid_minus_auxin			Fig. EV3d			36.1848870346975	0.998843			
smc4-aid_minus_auxin			Fig. EV3d			36.5728006912825	1.011624			
smc4-aid_minus_auxin			Fig. EV3d			50.1486777134894	1.458935			
smc4-aid_minus_auxin			Fig. EV3d			34.2273579013117	0.934345			
smc4-aid_minus_auxin			Fig. EV3d			41.0936459451278	1.160581			
smc4-aid_minus_auxin			Fig. EV3d			39.3066132264529	1.101701			
smc4-aid_minus_auxin			Fig. EV3d			49.7752186754515	1.44663			
smc4-aid_minus_auxin			Fig. EV3d			47.5741918684671	1.374108			
smc4-aid_minus_auxin			Fig. EV3d			42.5806927915424	1.209578			
smc4-aid_minus_auxin			Fig. EV3d			34.0172889778453	0.927423			
smc4-aid_minus_auxin			Fig. EV3d			43.0943698918204	1.226503			
smc4-aid_minus_auxin			Fig. EV3d			43.6112612856139	1.243534			
smc4-aid_minus_auxin			Fig. EV3d			27.9710110708851	0.728205			
smc4-aid_minus_auxin			Fig. EV3d			39.4858558033586	1.107606			
smc4-aid_minus_auxin			Fig. EV3d			29.739723490927	0.786482			
smc4-aid_minus_auxin			Fig. EV3d			26.1299168053245	0.667543			
smc4-aid_minus_auxin			Fig. EV3d			38.0399480350763	1.059965			
smc4-aid_minus_auxin			Fig. EV3d			39.9095265608538	1.121566			
smc4-aid_minus_auxin			Fig. EV3d			39.3391109148451	1.102771			
smc4-aid_minus_auxin			Fig. EV3d			37.4036419992251	1.039			
smc4-aid_minus_auxin			Fig. EV3d			43.847099883663	1.251305			
smc4-aid_minus_auxin			Fig. EV3d			40.9646408839779	1.156331			
smc4-aid_minus_auxin			Fig. EV3d			38.3331853496115	1.069627			
smc4-aid_minus_auxin			Fig. EV3d			40.1567927415242	1.129713			
smc4-aid_minus_auxin			Fig. EV3d			40.7176227084565	1.148192			
smc4-aid_minus_auxin			Fig. EV3d			36.3445486698447	1.004104			
smc4-aid_minus_auxin			Fig. EV3d			21.4934402332362	0.514776			
smc4-aid_minus_auxin			Fig. EV3d			33.7122459227562	0.917372			
smc4-aid_minus_auxin			Fig. EV3d			40.0438258552269	1.125991			
smc4-aid_minus_auxin			Fig. EV3d			42.3332969074418	1.201427			
smc4-aid_minus_auxin			Fig. EV3d			40.1552042856604	1.129661			
smc4-aid_minus_auxin			Fig. EV3d			35.5294995129079	0.977249			
smc4-aid_minus_auxin			Fig. EV3d			28.9815205913411	0.7615			
smc4-aid_minus_auxin			Fig. EV3d			29.963260619977	0.793847			
smc4-aid_minus_auxin			Fig. EV3d			34.6491689926415	0.948243			
smc4-aid_minus_auxin			Fig. EV3d			31.889955838554	0.85733			
smc4-aid_minus_auxin			Fig. EV3d			36.8975166392328	1.022323			
smc4-aid_minus_auxin			Fig. EV3d			35.1371441110319	0.964321			
smc4-aid_minus_auxin			Fig. EV3d			30.6640048672903	0.816936			
smc4-aid_minus_auxin			Fig. EV3d			45.9004998707231	1.318962			
smc4-aid_minus_auxin			Fig. EV3d			51.7569888343255	1.511927			
smc4-aid_minus_auxin			Fig. EV3d			45.2284977928879	1.29682			
smc4-aid_minus_auxin			Fig. EV3d			34.7951799647621	0.953054			
smc4-aid_minus_auxin			Fig. EV3d			44.480119749275	1.272162			
smc4-aid_minus_auxin			Fig. EV3d			42.0657027945357	1.19261			
smc4-aid_minus_auxin			Fig. EV3d			42.3118742598773	1.200721			
smc4-aid_minus_auxin			Fig. EV3d			34.7634542501354	0.952008			
smc4-aid_minus_auxin			Fig. EV3d			33.1834002175299	0.899947			
smc4-aid_minus_auxin			Fig. EV3d			36.7127637708961	1.016236			
smc4-aid_minus_auxin			Fig. EV3d			31.8388366433314	0.855645			
smc4-aid_minus_auxin			Fig. EV3d			32.1130696798493	0.864681			
smc4-aid_minus_auxin			Fig. EV3d			30.9351317724239	0.825869			
smc4-aid_minus_auxin			Fig. EV3d			44.5777333572904	1.275378			
smc4-aid_minus_auxin			Fig. EV3d			46.1710808876163	1.327877			
smc4-aid_minus_auxin			Fig. EV3d			41.590552064632	1.176954			
smc4-aid_minus_auxin			Fig. EV3d			49.3210293402911	1.431665			
smc4-aid_minus_auxin			Fig. EV3d			40.068350333095	1.126799			
smc4-aid_minus_auxin			Fig. EV3d			35.7682015454642	0.985114			
smc4-aid_minus_auxin			Fig. EV3d			41.9707127429806	1.18948			
smc4-aid_minus_auxin			Fig. EV3d			34.7846646333779	0.952707			
smc4-aid_minus_auxin			Fig. EV3d			46.839563768555	1.349903			
smc4-aid_minus_auxin			Fig. EV3d			39.8616487247193	1.119988			
smc4-aid_minus_auxin			Fig. EV3d			38.1578569720163	1.06385			
